"URL"	"Keywords"	"Keyword Count"	"DateTime"	"Favorite Count"	"Retweet"	"Lang"	"LinkCount"	"Link1"	"Link2"	"Link3"	"Author"	"Text"	"Followers"	"Friends"	"Location"	"Timezone"	"UTC Offset"
"http://twitter.com/3063755912/status/716437878511955969"	""	"0"	"Sun Apr 03 01:31:15 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"audrey5sauce"	"@Luke5SOS u da bomb #5SOSFam #BestFanArmy #iHeartAwards"	"1065"	"395"	""	""	""
"http://twitter.com/2278167216/status/716437882702004224"	""	"0"	"Sun Apr 03 01:31:16 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"luxocamz"	"RT @stopdinahj: Because your smile lights more lives than you can imagine!! SmileForUsDinah #iHeartAwards #BestFanArmy #Harmonizers https:/…"	"4429"	"4755"	"7/27"	"Mid-Atlantic"	"-7200"
"http://twitter.com/150150602/status/716437840758845440"	""	"0"	"Sun Apr 03 01:31:06 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/EZYBuDc1oI"	""	""	"kelIyVEVO"	"RT @ReedBrennen: Lets not forget that my brother had a "teenager photoshoot" when he turned 13 https://t.co/EZYBuDc1oI"	"1814"	"1064"	"she/her | gram: kellyphernelia"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/2412766754/status/716437878511837184"	""	"0"	"Sun Apr 03 01:31:15 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"UAANumberOne"	"@BladeRebellion *In this heated moment, he felt too strong of an urge to grind against her as well...his beam katana won't leave him alone*"	"217"	"283"	"Santa Destroy, California"	""	""
"http://twitter.com/2216894611/status/716437756864512000"	""	"0"	"Sun Apr 03 01:30:46 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"meganmulhan"	"@AubreyFrazier14 same dude I'm pissed though"	"745"	"258"	""	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/894536702/status/716437899483471872"	""	"0"	"Sun Apr 03 01:31:20 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"winters2017"	"I can't believe Mary's gonna be 3 tomorrow :("	"259"	"267"	""	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/343640044/status/716437710727196672"	""	"0"	"Sun Apr 03 01:30:35 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Speens1996"	"Heels!  #MarchMadness #FinalFour #UNCvsSYR"	"260"	"249"	"High Point, NC"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/4884817160/status/716437794600529920"	""	"0"	"Sun Apr 03 01:30:55 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/Ad9MvfICF9"	""	""	"Allyentanga"	"RT @5HVoteStats: 500 RTs!  ROMEOPLAY5H #Harmonizers #iHeartAwards #BestFanArmy https://t.co/Ad9MvfICF9"	"399"	"536"	"En el corazón de 5 chicas, 5H"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/2881789073/status/716437693949935616"	""	"0"	"Sun Apr 03 01:30:31 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/iVWW2TLG5m"	""	""	"beanersgohome"	"Just take me to next month, please. https://t.co/iVWW2TLG5m"	"84"	"53"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/227834736/status/716437744273244160"	""	"0"	"Sun Apr 03 01:30:43 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"maryssacouto"	"The last hour and a half always goes by so slow"	"1054"	"358"	"Isaiah Moore"	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/987518311/status/716437857502695425"	""	"0"	"Sun Apr 03 01:31:10 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"_amberj99"	"RT @leon_williams29: A Capri sun won't wake up next to u one day and tell u it doesn't love u anymore"	"894"	"2030"	""	""	""
"http://twitter.com/709889867103096832/status/716437643618295808"	""	"0"	"Sun Apr 03 01:30:19 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"NikitaDrawe"	"The greatest obstacle to progress is prejudice. -Bavee"	"38"	"75"	""	""	""
"http://twitter.com/1517662418/status/716437714925584387"	""	"0"	"Sun Apr 03 01:30:36 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Kearaa_03"	"RT @Everett_wall38: Don't do that"	"556"	"497"	""	""	""
"http://twitter.com/1002893377/status/716437706520178689"	""	"0"	"Sun Apr 03 01:30:34 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"melissaa225"	"fuck"	"680"	"568"	""	""	""
"http://twitter.com/3242014401/status/716437685548793857"	""	"0"	"Sun Apr 03 01:30:29 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/mBUhaE60AN"	""	""	"healygod"	"i keep seeing matty's name but I can't message him 😩😭 https://t.co/mBUhaE60AN"	"353"	"60"	""	""	""
"http://twitter.com/4352647408/status/716437740078891009"	""	"0"	"Sun Apr 03 01:30:42 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/7bZyqvpPrx"	"https://t.co/Pe0mZgQqEs"	""	"BrendaGlaze2"	"Don't try to do it all in one day or one week.Building your business is a marathon not a https://t.co/7bZyqvpPrx https://t.co/Pe0mZgQqEs"	"2234"	"2914"	"Pelham, AL"	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/3239501376/status/716437815572082688"	""	"0"	"Sun Apr 03 01:31:00 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"AllieSharp8"	"RT @bethanygfeazell: Maybe one day it'll all make sense"	"160"	"116"	""	""	""
"http://twitter.com/1242055489/status/716437756855980032"	""	"0"	"Sun Apr 03 01:30:46 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/VJFzqnZWqh"	""	""	"XristinaGrier"	"RT @Tha5SOSFamily: 2️⃣0️⃣0️⃣ RTS+Spam the replies!  UNITE 5SOSFAM #iHeartAwards #BestFanArmy #5SOSFam https://t.co/VJFzqnZWqh"	"2153"	"1697"	"México (ahuevo)"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/148388528/status/716437870106570752"	""	"0"	"Sun Apr 03 01:31:13 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/Tb4vy4dqI5"	""	""	"johnenglander"	"RT @citizensclimate: Another great #climate change cartoon from Tom Toles in the Post: https://t.co/Tb4vy4dqI5"	"464"	"160"	"Florida"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/304247498/status/716437777840099328"	""	"0"	"Sun Apr 03 01:30:51 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/nQXKXPA06k"	""	""	"Erik_E_120"	"I checked in at Sandra Dee's Barbeque &amp; Seafood on #Yelp https://t.co/nQXKXPA06k"	"47"	"112"	"sacramento,ca"	""	""
"http://twitter.com/3305366509/status/716437769459879939"	""	"0"	"Sun Apr 03 01:30:49 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/1TAz2ZTWrA"	""	""	"Jergirules"	"RT @5HVoteStats: HARMONIZERS ATTACK NOW!  ROMEOPLAY5H   #Harmonizers #iHeartAwards #BestFanArmy https://t.co/1TAz2ZTWrA"	"233"	"68"	"Arvin, CA"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/2830956759/status/716437895280791552"	""	"0"	"Sun Apr 03 01:31:19 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/qCNXCkFOFZ"	""	""	"stickbloo"	"RT @roach_nigga: u aint slick nigga I knew u was gon be on that bs https://t.co/qCNXCkFOFZ"	"19"	"51"	"Valencia, P.A."	""	""
"http://twitter.com/1583011339/status/716437832349290500"	""	"0"	"Sun Apr 03 01:31:04 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"ebonyspornpics"	"#ebony COM: Ebony Reference Sheet by The-Nutkase: Complex reference sheet commission for :devzeke1166 of their character Ebony! Thank you…"	"115"	"20"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/703419907237502976/status/716437647825055745"	""	"0"	"Sun Apr 03 01:30:20 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/FbHkwGrajb"	""	""	"nuramiramohama1"	"RT @AwesomityFun: walking into school in the morning like https://t.co/FbHkwGrajb"	"40"	"57"	""	""	""
"http://twitter.com/84534251/status/716437727483289600"	""	"0"	"Sun Apr 03 01:30:39 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"gricey81"	"RT @CauseWereSexual: girls can get treated so poorly and never want another guy but guys can have the world and still want another girl it'…"	"175"	"559"	"Melbourne, Australia"	"Hawaii"	"-36000"
"http://twitter.com/2475621792/status/716437773654364164"	""	"0"	"Sun Apr 03 01:30:50 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/VsWSVKDE3f"	""	""	"reset1451"	"RT @HistoryInPics: Dr Seuss sketching 'How the Grinch Stole Christmas,' 1956. Photograph by Al Ravenna. https://t.co/VsWSVKDE3f"	"124"	"243"	""	""	""
"http://twitter.com/1587466063/status/716437735897243648"	""	"0"	"Sun Apr 03 01:30:41 +0000 2016"	"0"	"0"	"en"	"1"	"https://…"	""	""	"LouisSpinelli"	"RT @F1abraham: New Hair! #beverlyhills look 💯 only @miguelmataglamhair  Envy my lush locks💋💋💋 #hair  #modernsalon #glam #glamsquad https://…"	"595"	"826"	""	"Arizona"	"-25200"
"http://twitter.com/3291161403/status/716437765228011522"	""	"0"	"Sun Apr 03 01:30:48 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/4iEUa2BuO0"	"https://t.co/6kJZXeV4EG"	""	"BrianLiam890"	"Why Is U.S. Healthcare So Expensive? - https://t.co/4iEUa2BuO0 https://t.co/6kJZXeV4EG"	"19"	"40"	""	""	""
"http://twitter.com/221884495/status/716437882672713728"	""	"0"	"Sun Apr 03 01:31:16 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/I07lm96MPd"	"https://t.co/hawBa6kro1"	""	"ItsOnlyJustAlly"	"RT @divadirt: Jacqueline Inducted into WWE Hall of Fame https://t.co/I07lm96MPd #WWEHOF @JackieMooreTx https://t.co/hawBa6kro1"	"166"	"405"	"London,England"	"London"	"3600"
"http://twitter.com/1959618847/status/716437815563669505"	""	"0"	"Sun Apr 03 01:31:00 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/l2u7ltTXSr"	""	""	"gregco17"	"RT @GuyCodes: That tree is dabbing so hard 😂 https://t.co/l2u7ltTXSr"	"153"	"255"	"Artesia, CA"	""	""
"http://twitter.com/2369842891/status/716437819770716161"	""	"0"	"Sun Apr 03 01:31:01 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/aF5TDPk8tL"	""	""	"BeastModeEvans"	"I'm picking Syracuse to move on from the #FinalFour! #CuseMode @MarchMadness https://t.co/aF5TDPk8tL"	"324"	"439"	"Saline, MI"	""	""
"http://twitter.com/389331637/status/716437798803218432"	""	"0"	"Sun Apr 03 01:30:56 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/LpLlZ9YOti"	"https://t.co/…"	""	"MKimbley"	"RT @CSGOLotto: NEW GIVEAWAY!  ★ StatTrak™ Flip Knife | Doppler  RT+Follow, more entries here: https://t.co/LpLlZ9YOti  GLHF 💪 https://t.co/…"	"11"	"87"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/159661958/status/716437815563788288"	""	"0"	"Sun Apr 03 01:31:00 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"SURFNFX"	"Also some salt/ plow drivers make $49K+ 4 a 5.5 Months season! Food n lodging is included. But it is like a prison.Visitors by appointment!"	"25"	"30"	"Sandy S.I still love YOU!"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2598416185/status/716437840738000896"	""	"0"	"Sun Apr 03 01:31:06 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/IKNxfuSiq9"	""	""	"purefm_play_by"	"03.04.2016 03:30 : Namito - pure fm DJs IN THE MIX https://t.co/IKNxfuSiq9"	"112"	"2"	"München"	"Bern"	"7200"
"http://twitter.com/385894105/status/716437765265686528"	""	"0"	"Sun Apr 03 01:30:48 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/D0md2wkjxc"	""	""	"MIH_Dee"	"Have you heard THE @Duggystone interview yet!!?? #Dyslexic #Entrepreneur  Catch it here &gt; https://t.co/D0md2wkjxc"	"1698"	"1400"	"London"	"London"	"3600"
"http://twitter.com/858164107/status/716437740083142656"	""	"0"	"Sun Apr 03 01:30:42 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/cJZ7KozqOC"	""	""	"diokotv"	"I got a length of 127.3 in slither.io! Can you beat that? https://t.co/cJZ7KozqOC"	"183"	"329"	"Tennessee, USA"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/44403800/status/716437870085607425"	""	"0"	"Sun Apr 03 01:31:13 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"ihateEmmy"	"It's April and it's snowing. 😒"	"173"	"335"	"In your wildest dream."	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/1210180873/status/716437857519411201"	""	"0"	"Sun Apr 03 01:31:10 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"emilymulheisen"	"RT @AshleySmashlaay: GUYS THAT CALL ME FAT IM CRYING LIKE LMAO I CAN ALWAYS LOSE WEIGHT BUT U CANT GROW BIGGER THAN YA 2 INCH DICK HAHAHH"	"348"	"458"	"Point Place, WI"	""	""
"http://twitter.com/716097510322741248/status/716437790393630722"	""	"0"	"Sun Apr 03 01:30:54 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"TheDibHuman"	"@OfTheIrkenRace "WELL. YOU DONT HAVE ANYMORE RUBBER PIGGIES!!""	"1"	"2"	"Trying to prove that Zim is an alien."	""	""
"http://twitter.com/4338568760/status/716437639424032769"	""	"0"	"Sun Apr 03 01:30:18 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"MatchuMachine"	"RT @yabestmate: giveaway follow and retweet to enter and win CLAIM YOUR PRIZE free MacBook Pro"	"313"	"0"	"Brisbane, Queensland"	""	""
"http://twitter.com/458904425/status/716437685565526016"	""	"0"	"Sun Apr 03 01:30:29 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"dxnielsmith"	"RT @xbabyd0llx3x: @trippigypsy @dxnielsmith the guy who cut us off WOULD have a Trump bumper sticker. @heytheremarlen"	"1533"	"488"	""	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/3042216738/status/716437664577273856"	""	"0"	"Sun Apr 03 01:30:24 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"delsiegirl"	"@Luke5SOS me af"	"15"	"21"	"Rhode Island, USA"	""	""
"http://twitter.com/365090695/status/716437706520281088"	""	"0"	"Sun Apr 03 01:30:34 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/VieBKD3IwF"	""	""	"SotoAlfred"	"This goes out to my nervous friends who don't get #Trump2016   https://t.co/VieBKD3IwF"	"771"	"505"	"Miami"	""	""
"http://twitter.com/1543803673/status/716437832349327360"	""	"0"	"Sun Apr 03 01:31:04 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/RCROb0pjEg"	""	""	"brvvkelindsey"	"No, I am not on board..  https://t.co/RCROb0pjEg"	"1182"	"582"	"Los Osos, CA"	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/2716465945/status/716437761054511104"	""	"0"	"Sun Apr 03 01:30:47 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/bL65ov56Po"	""	""	"HAIRWEAVKILLERR"	"Damn https://t.co/bL65ov56Po"	"222"	"197"	"Killeen, TX"	""	""
"http://twitter.com/351050003/status/716437815559647232"	""	"0"	"Sun Apr 03 01:31:00 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"_DelliciaPosts"	"I don't think they ready for me tonight 😜😍"	"2250"	"2204"	""	"Quito"	"-18000"
"http://twitter.com/608051549/status/716437706524475393"	""	"0"	"Sun Apr 03 01:30:34 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/0ZVjRaYhIE"	""	""	"24Lizzard"	"@JPhoenix7  normal day in Australia?? https://t.co/0ZVjRaYhIE"	"432"	"626"	"Marysville Michigan "	""	""
"http://twitter.com/2229365366/status/716437735905452032"	""	"0"	"Sun Apr 03 01:30:41 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/oKKBlPBDwb"	""	""	"maryjanerzzz"	"RT @JayJazzi: Best video on the internet right now https://t.co/oKKBlPBDwb"	"479"	"423"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/3406405169/status/716437865916407808"	""	"0"	"Sun Apr 03 01:31:12 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/cLoJk7OplS"	""	""	"waynelforBernie"	"RT @Thom_Hartmann: NY - Check your registration if u support Hillary or Bernie. Prowly GOP voter suppression. https://t.co/cLoJk7OplS  http…"	"547"	"2140"	""	""	""
"http://twitter.com/713548343897669635/status/716437647787331585"	""	"0"	"Sun Apr 03 01:30:20 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/iyqMYRAxFq"	"https://t.co/yj9QZ22hdM"	""	"annabeth5u"	"RT @MKBHD: New video - Samsung Galaxy S7 Edge Review! https://t.co/iyqMYRAxFq - RT! https://t.co/yj9QZ22hdM"	"1"	"2"	""	""	""
"http://twitter.com/4919114526/status/716437689738797059"	""	"0"	"Sun Apr 03 01:30:30 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"louisvoicesx"	"i want alessia's album on my hands #JFCAlessiaCara"	"2"	"12"	""	""	""
"http://twitter.com/2654397346/status/716437681367023617"	""	"0"	"Sun Apr 03 01:30:28 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"harryzonax"	"RT @silverlouistan: @1DHQDaily GO DIRECTIONERS GO   #BestFanArmy #Directioners #iHeartAwards 1"	"3407"	"2595"	"larrie"	"Ljubljana"	"7200"
"http://twitter.com/2424653042/status/716437811365171200"	""	"0"	"Sun Apr 03 01:30:59 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/YJMhVMc9Lm"	""	""	"soniatheweirdo"	"RT @TheFunnyTeens: how to talk to me when i have headphones in: https://t.co/YJMhVMc9Lm"	"548"	"267"	""	""	""
"http://twitter.com/714813598179020800/status/716437744294055936"	""	"0"	"Sun Apr 03 01:30:43 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"babesliam1"	"#BestFanArmy #Directioners #iHeartAwards GO DIRECTIONERS GO 3868"	"0"	"3"	""	""	""
"http://twitter.com/228148146/status/716437752645087232"	""	"0"	"Sun Apr 03 01:30:45 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/6Z8…"	""	""	"AutoChelms"	"RT @AnimalRescueInc: Ginny is now available for adoption! This female Domestic Short Hair is 1yr 8mths old. Learn more at  https://t.co/6Z8…"	"2361"	"3355"	"essex"	""	""
"http://twitter.com/4908851652/status/716437689768148992"	""	"0"	"Sun Apr 03 01:30:30 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"jesybeautyy"	"i want alessia's album on my hands #JFCAlessiaCara"	"1"	"12"	""	""	""
"http://twitter.com/2948781747/status/716437849113886721"	""	"0"	"Sun Apr 03 01:31:08 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"mgdm_"	"@MirandaHayes1 😊 nahh that may be true fa you...don't say anyone"	"115"	"89"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/6690422/status/716437706528595968"	""	"0"	"Sun Apr 03 01:30:34 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/pgEFbg7j2d"	""	""	"cliqhop"	"♬ Soehngen - I Won't Dance ♬ https://t.co/pgEFbg7j2d #nowplaying"	"419"	"20"	"San Francisco"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/406100005/status/716437828159344641"	""	"0"	"Sun Apr 03 01:31:03 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"DoctorSoop"	"@jessicaIynn I have one woman in my life"	"3063"	"659"	"NY/FL"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/4467736813/status/716437672978296832"	""	"0"	"Sun Apr 03 01:30:26 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/KhYvdeLjIU"	""	""	"bigchrt"	"RT @17asvines: jihoon https://t.co/KhYvdeLjIU"	"120"	"122"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/716318849608523777/status/716437744277278721"	""	"0"	"Sun Apr 03 01:30:43 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/nKNL9GO1mP"	""	""	"laurinah_tf"	"RT @5HVoteStats: HARMONIZERS ATTACK NOW!  ROMEOPLAY5H   #Harmonizers #iHeartAwards #BestFanArmy https://t.co/nKNL9GO1mP"	"2"	"10"	""	""	""
"http://twitter.com/4274224334/status/716437664585494528"	""	"0"	"Sun Apr 03 01:30:24 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/qrI5L0o0nv"	""	""	"angelicacruza"	"RT @1DHQDaily: GO DIRECTIONERS GO  #BestFanArmy #Directioners #iHeartAwards https://t.co/qrI5L0o0nv"	"473"	"256"	"Philippines"	""	""
"http://twitter.com/1365255542/status/716437756868706304"	""	"0"	"Sun Apr 03 01:30:46 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/Q9Xq6YE4WP"	""	""	"sophianicole02"	"RT @Carinababino: Especially north  https://t.co/Q9Xq6YE4WP"	"3738"	"396"	"London, UK"	"Amsterdam"	"7200"
"http://twitter.com/1121274614/status/716437840733687809"	""	"0"	"Sun Apr 03 01:31:06 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/AvKrsswH7a"	""	""	"TriSigmaEtaPi"	"Some of our sisters got together with members of the Denver Area Alumnae Chapter today for an Etiquette Luncheon! 😇🍽 https://t.co/AvKrsswH7a"	"252"	"232"	"MSU Denver "	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/2152337581/status/716437782026194944"	""	"0"	"Sun Apr 03 01:30:52 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/9InBHUMJhi"	""	""	"mcguppersons"	"RT @heycarrieanne_: I forgot about this I'm screaming https://t.co/9InBHUMJhi"	"91"	"117"	""	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/3013513876/status/716437656176037888"	""	"0"	"Sun Apr 03 01:30:22 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/cRLb0Ib9FR"	""	""	"haven_kim"	"Snapchat https://t.co/cRLb0Ib9FR"	"132"	"106"	""	""	""
"http://twitter.com/2602543386/status/716437756872892418"	""	"0"	"Sun Apr 03 01:30:46 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"book_titles_bot"	"thanne the distemperature"	"24"	"0"	""	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/2756688095/status/716437899483430912"	""	"0"	"Sun Apr 03 01:31:20 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"_rell1"	"Daytona not the same anymore man"	"467"	"551"	""	""	""
"http://twitter.com/1665647887/status/716437719111573508"	""	"0"	"Sun Apr 03 01:30:37 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"The_Kaimen"	"@Scythuz To catch them was my real test, dude."	"53"	"39"	"Deutschland"	"Brussels"	"7200"
"http://twitter.com/2715319255/status/716437639398686720"	""	"0"	"Sun Apr 03 01:30:18 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"sophiesoftball"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"117"	"188"	""	""	""
"http://twitter.com/544304020/status/716437702346989568"	""	"0"	"Sun Apr 03 01:30:33 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/xtGQhGyduK"	""	""	"bookbrag"	".@Hypersteve signs THE ONLY LIVING BOY at @BrainstormComic in Frederick, MD today at noon! https://t.co/xtGQhGyduK @PapercutzGN"	"3345"	"1409"	"Flatiron Building"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2218343251/status/716437735901253632"	""	"0"	"Sun Apr 03 01:30:41 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"nina_nadleyna"	"@YusufSabqi morning 🌞"	"1377"	"1706"	"kampar perak"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/4011196467/status/716437861713711105"	""	"0"	"Sun Apr 03 01:31:11 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"emmer4ld"	"whip a hundred bricks just like a hundred load"	"197"	"100"	"my tower"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2334331940/status/716437815597404161"	""	"0"	"Sun Apr 03 01:31:00 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/1DUfV8V73j"	""	""	"KarenAleaFord"	"@PeiWei What happened?Tiny shrimp; detached, gushy topping; no snap peas. Unrecognizable fave dish. https://t.co/1DUfV8V73j"	"2740"	"2331"	"Nashville, TN"	""	""
"http://twitter.com/55438973/status/716437672953323520"	""	"0"	"Sun Apr 03 01:30:26 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/7oSuvfrnRk"	""	""	"Sami_Rose23"	"RT @chelseahandler: Spent my day in Aguascalientes trying to find a good tree for this asshole. https://t.co/7oSuvfrnRk"	"1413"	"462"	"Polis"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/350908488/status/716437702313435136"	""	"0"	"Sun Apr 03 01:30:33 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"dude19740"	"@BlackpawsArt @Traumacpw No problems here on phone or Amazon fire stick."	"73"	"244"	""	""	""
"http://twitter.com/3307040350/status/716437727504437249"	""	"0"	"Sun Apr 03 01:30:39 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/pMMkVKNE4M"	"https://t.co/ZJvHmrnkqZ"	""	"V9_XC_Ao"	"Top Deals https://t.co/pMMkVKNE4M #8621 Elephone P9000 4G Smartphone Android 6.0 Octa Core MTK6755 5.5" 4G 32G 13M… https://t.co/ZJvHmrnkqZ"	"515"	"313"	"USA"	""	""
"http://twitter.com/2670707802/status/716437643597389825"	""	"0"	"Sun Apr 03 01:30:19 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/gu4nl8jGGq"	""	""	"5sos_turtles_"	"RT @Luke5SOS: When the tour is still 2 days away but you're ready now https://t.co/gu4nl8jGGq"	"582"	"479"	""	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/3709958233/status/716437660382855168"	""	"0"	"Sun Apr 03 01:30:23 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/yPQgry8das"	""	""	"LauraFe00905221"	"RT @1DZCrew: RT si sos Liam girl/boy! -S  GO DIRECTIONERS GO #iHeartAwards #BestFanArmy #Directioners https://t.co/yPQgry8das"	"921"	"1817"	""	""	""
"http://twitter.com/145754761/status/716437668771442688"	""	"0"	"Sun Apr 03 01:30:25 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"DavidJ_XV"	"@KirkSeason and clear losses to DNA &amp; Calicoe"	"3438"	"425"	"NY✈️DC✈️MIA"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/709098890755231750/status/716437895255613441"	""	"0"	"Sun Apr 03 01:31:19 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"ruth_2roberts"	"RT @jhennstyles201: AND I GOT A SOUL  GO DIRECTIONERS GO  #BestFanArmy #Directioners #iHeartAwards retweet if you want directioners to win"	"1098"	"3736"	"England, United Kingdom"	""	""
"http://twitter.com/2465219180/status/716437777819308033"	""	"0"	"Sun Apr 03 01:30:51 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"daIlasounds"	"@ShawnMendes you are coming to South America? #JFCShawnMendes"	"597"	"1021"	"4/12"	""	""
